== Parameters ==
2002_1: -2.97688, -2.56205, -3.20558, -2.67814, -2.78392, -1.52197, -2.9291, -2.37814, -2.38872, -2.99393, -3.66175, -1.64766, -2.60085, -3.24626, -3.5851, -4.71626, -3.12697, -2.83456, -2.31631, -3.46322, -2.75177, -3.34338, -2.25215, -2.94469, -3.44128, -3.24639, -2.4009, -2.84204, -2.92061, -3.76042, -2.62363, -3.43943, -5.09543, -2.94022, -3.20194, -3.39883, -3.25287, -3.07187, -3.19156, -1.22389, 
2003_2: -3.15146, -2.00378, -2.7982, -4.17711, -4.16388, -1.5932, -2.64856, -2.64175, -2.26921, -3.84092, -2.95335, -1.46743, -2.10948, -3.34304, -2.13642, -5.15752, -3.7074, -2.62383, -2.35095, -2.47771, -2.71218, -2.69972, -1.71302, -2.2674, -3.17213, -3.23928, -2.88035, -4.06887, -3.42452, -3.1234, -2.46134, -3.11603, -3.3347, -2.77287, -2.86324, -3.41811, -3.9295, -2.9828, -3.29563, -1.35187, 
1998_5: -3.02073, -3.53933, -2.85309, -5.54257, -3.25516, -1.56647, -2.94056, -2.86333, -3.34135, -3.60406, -3.52257, -2.66685, -4.25857, -3.90351, -2.2294, -3.32935, -3.98778, -3.18492, -2.30961, -3.69978, -2.68484, -3.76818, -2.70948, -3.02746, -3.70886, -4.26942, -2.73967, -3.00732, -3.20034, -3.5212, -3.16268, -3.10192, -5.95764, -3.00895, -3.57035, -2.98534, -3.70097, -3.04192, -2.99126, -2.46303, 
1999_2: -2.61043, -2.91612, -3.10392, -2.40564, -2.96594, -0.909726, -3.31075, -2.23393, -1.81734, -2.95739, -5.8132, -2.97094, -3.07786, -3.59418, -2.95285, -3.19023, -3.18342, -2.6193, -2.26539, -2.92702, -4.64957, -3.31006, -1.79552, -2.43564, -2.99269, -3.3905, -2.9864, -3.9017, -3.03847, -2.81146, -2.99943, -3.52254, -3.93451, -3.21705, -4.01889, -2.77742, -3.36811, -2.64247, -3.48709, -1.38562, 
2011_3: -3.7444, -2.81314, -5.10602, -2.85748, -3.44625, -1.69993, -2.86058, -2.66357, -3.14707, -3.52189, -6.02926, -2.53998, -2.84123, -3.46504, -2.10335, -3.70674, -3.45129, -2.52216, -2.13233, -3.08793, -3.02299, -3.9273, -3.17446, -2.87496, -4.40216, -3.49113, -2.59755, -9.98644, -3.28497, -3.45033, -3.03532, -3.83038, -5.14195, -3.17347, -2.86588, -3.28684, -3.69603, -3.2535, -3.47009, -1.92428, 
1997_3: -3.07709, -2.13171, -2.41484, -2.73985, -2.76079, -2.13578, -2.24745, -2.38442, -2.06457, -2.35225, -2.94962, -1.33145, -2.74353, -2.86907, -5.94407, -2.92465, -2.41186, -2.27534, -2.12923, -2.64541, -2.49436, -2.64551, -1.95802, -2.02906, -2.86066, -2.86748, -1.99348, -6.77154, -2.58694, -2.39825, -2.34496, -10.0039, -4.67889, -2.07247, -3.39111, -3.92457, -2.06463, -2.48469, -2.21863, -1.53356, 
2017_6: -3.27214, -2.70736, -2.99208, -1.97715, -3.65245, -1.91521, -3.22488, -2.90958, -2.63215, -2.78261, -2.4472, -3.11442, -2.62776, -1.84851, -2.10972, -4.3891, -3.47387, -2.97801, -3.25877, -3.28063, -3.74359, -2.80684, -2.99984, -3.03613, -3.35351, -2.11416, -2.01212, -2.98243, -2.30595, -2.67942, -3.02577, -3.24434, -2.59461, -2.86001, -2.56778, -2.84908, -2.74046, -3.12683, -3.41624, -2.20775, 
2000_5: -2.72697, -3.24057, -2.88697, -2.25628, -3.4141, -2.52184, -2.98662, -2.95164, -2.91983, -4.31368, -3.2729, -2.36361, -2.94816, -5.25594, -2.47381, -3.58597, -3.27869, -3.07703, -3.07532, -3.0177, -3.21197, -4.22064, -3.15764, -2.60308, -3.3687, -3.83212, -3.04859, -2.95218, -5.59908, -3.82664, -3.14276, -3.41318, -3.77517, -2.90134, -3.2107, -3.50261, -3.18212, -3.14445, -3.53989, -2.6287, 
2001_7: -3.80288, -2.92001, -3.81466, -1.63244, -3.20595, -1.4257, -2.93563, -2.88802, -4.43079, -4.10826, -3.25468, -2.52534, -2.95364, -3.64069, -1.76739, -3.73297, -3.62045, -2.86089, -2.2898, -4.60241, -3.00779, -3.45883, -2.69626, -2.95256, -3.90335, -3.78952, -2.76342, -3.56209, -2.56286, -3.8854, -2.43232, -3.94606, -4.3321, -3.90696, -3.36501, -3.73077, -3.08096, -2.89271, -3.53888, -2.08955, 
1998_4: -2.99877, -4.23886, -7.63657, -2.04894, -3.38877, -1.38144, -3.22079, -4.08744, -2.87856, -3.57499, -3.50362, -2.36039, -3.26808, -3.68347, -2.38963, -3.48745, -3.33406, -2.80685, -2.13675, -4.02581, -3.55295, -3.18954, -2.67887, -2.24656, -4.97143, -3.53858, -2.50677, -2.45526, -3.44306, -5.37211, -3.52364, -3.63964, -5.15377, -2.88135, -6.07943, -4.07205, -2.72986, -6.29661, -3.01338, -2.1229, 

== Topic 0 == (109481) 
	code	0.0969	10610
	decod	0.02	2185
	construct	0.0168	1842
	bound	0.0156	1709
	ieee	0.0128	1399
== Topic 1 == (90076) 
	digit	0.0855	7706
	archiv	0.0419	3771
	access	0.0332	2995
	open	0.0271	2444
	repositori	0.0257	2312
== Topic 2 == (143163) 
	function	0.0167	2388
	estim	0.0142	2040
	sequenc	0.0138	1979
	distribut	0.013	1855
	gener	0.0109	1561
== Topic 3 == (201202) 
	theori	0.0161	3238
	social	0.0128	2580
	practic	0.0112	2251
	scienc	0.0106	2124
	concept	0.00954	1920
== Topic 4 == (111176) 
	health	0.0755	8391
	patient	0.016	1776
	medic	0.0145	1611
	group	0.0137	1524
	commun	0.0137	1521
== Topic 5 == (252129) 
	one	0.0111	2788
	problem	0.0103	2585
	may	0.00985	2484
	time	0.00917	2312
	mani	0.00903	2276
== Topic 6 == (93846) 
	search	0.0971	9115
	user	0.0619	5810
	engin	0.0234	2194
	queri	0.0214	2007
	result	0.0192	1799
== Topic 7 == (170882) 
	student	0.0678	11591
	learn	0.0408	6978
	literaci	0.0295	5042
	educ	0.028	4777
	instruct	0.0222	3785
== Topic 8 == (106737) 
	public	0.0463	4944
	govern	0.0351	3750
	polici	0.0229	2443
	ict	0.019	2029
	commun	0.0169	1806
== Topic 9 == (71855) 
	internet	0.0344	2471
	read	0.0241	1734
	peopl	0.0147	1060
	children	0.0143	1029
	women	0.0134	961
== Topic 10 == (90961) 
	social	0.0759	6901
	media	0.0393	3575
	commun	0.0323	2939
	onlin	0.0232	2110
	network	0.0214	1947
== Topic 11 == (141763) 
	electron	0.0331	4690
	collect	0.0312	4418
	univers	0.0205	2910
	resourc	0.0196	2775
	catalog	0.0168	2386
== Topic 12 == (93872) 
	data	0.0482	4520
	record	0.0271	2544
	metadata	0.0255	2391
	standard	0.0178	1668
	system	0.0172	1617
== Topic 13 == (178477) 
	chemic	0.0238	4241
	compound	0.0195	3485
	structur	0.0166	2961
	predict	0.0163	2911
	model	0.0163	2904
== Topic 14 == (191980) 
	analysi	0.0228	4380
	data	0.0225	4325
	evalu	0.0181	3482
	method	0.0161	3083
	approach	0.0141	2700
== Topic 15 == (39208) 
	secur	0.049	1923
	privaci	0.0296	1159
	scheme	0.0255	999
	comput	0.0175	687
	attack	0.017	666
== Topic 16 == (72088) 
	control	0.0471	3396
	system	0.0335	2411
	model	0.0247	1778
	dynam	0.0125	901
	problem	0.0114	824
== Topic 17 == (92658) 
	model	0.0281	2605
	classif	0.0208	1923
	structur	0.0205	1897
	semant	0.0192	1782
	ontolog	0.0171	1586
== Topic 18 == (167778) 
	survey	0.027	4535
	librarian	0.0265	4450
	univers	0.0261	4382
	academ	0.026	4355
	profession	0.0163	2730
== Topic 19 == (102009) 
	countri	0.0297	3034
	collabor	0.026	2653
	univers	0.0234	2390
	intern	0.0209	2137
	institut	0.0174	1777
== Topic 20 == (65642) 
	review	0.0408	2679
	databas	0.0323	2117
	literatur	0.0275	1805
	journal	0.0253	1664
	articl	0.0208	1365
== Topic 21 == (73952) 
	network	0.105	7730
	node	0.0238	1759
	algorithm	0.0134	994
	wireless	0.0132	976
	sensor	0.01	741
== Topic 22 == (80294) 
	law	0.0187	1503
	right	0.0163	1310
	articl	0.014	1121
	legal	0.0128	1025
	copyright	0.0116	934
== Topic 23 == (138874) 
	manag	0.0478	6632
	system	0.0284	3943
	implement	0.0207	2870
	process	0.0201	2793
	organ	0.0197	2733
== Topic 24 == (57474) 
	imag	0.0624	3586
	method	0.0228	1312
	visual	0.0193	1107
	video	0.016	922
	base	0.0125	716
== Topic 25 == (39540) 
	data	0.0191	757
	gene	0.0182	718
	cell	0.014	552
	biolog	0.0131	517
	environment	0.0119	470
== Topic 26 == (169268) 
	measur	0.0335	5664
	evalu	0.0264	4461
	perform	0.0222	3755
	qualiti	0.0201	3400
	assess	0.0198	3353
== Topic 27 == (87929) 
	system	0.0737	6477
	comput	0.032	2814
	design	0.031	2725
	softwar	0.022	1937
	applic	0.0176	1546
== Topic 28 == (124306) 
	model	0.0249	3092
	factor	0.0244	3033
	influenc	0.0187	2323
	effect	0.0162	2019
	perceiv	0.0149	1848
== Topic 29 == (68443) 
	data	0.0341	2333
	spatial	0.0313	2145
	model	0.0283	1938
	map	0.0266	1823
	geograph	0.0189	1291
== Topic 30 == (75923) 
	web	0.116	8801
	site	0.0466	3537
	refer	0.0408	3096
	servic	0.0268	2034
	websit	0.0237	1797
== Topic 31 == (151047) 
	channel	0.05	7548
	capac	0.0202	3051
	rate	0.0157	2365
	code	0.0138	2084
	achiev	0.0132	2000
== Topic 32 == (82001) 
	bind	0.0201	1650
	protein	0.0144	1181
	molecular	0.0139	1140
	energi	0.0133	1092
	interact	0.0128	1049
== Topic 33 == (138045) 
	algorithm	0.0298	4115
	method	0.0261	3608
	model	0.024	3317
	data	0.0235	3244
	cluster	0.0201	2770
== Topic 34 == (131944) 
	purpos	0.0534	7040
	limit	0.0487	6421
	valu	0.0449	5929
	approach	0.043	5670
	design	0.0406	5353
== Topic 35 == (74729) 
	knowledg	0.128	9595
	manag	0.0402	3003
	share	0.0321	2400
	km	0.0173	1289
	organ	0.0147	1096
== Topic 36 == (84435) 
	patent	0.0388	3272
	market	0.0288	2430
	technolog	0.0236	1995
	firm	0.0213	1797
	product	0.0181	1529
== Topic 37 == (156514) 
	journal	0.046	7202
	citat	0.0448	7014
	scienc	0.028	4381
	articl	0.0211	3301
	public	0.0192	3011
== Topic 38 == (95030) 
	document	0.0331	3149
	text	0.024	2283
	retriev	0.0237	2251
	languag	0.0212	2013
	term	0.0156	1483
== Topic 39 == (193959) 
	servic	0.0478	9280
	technolog	0.0249	4836
	new	0.0244	4723
	chang	0.0159	3092
	librarian	0.0131	2534
